MONTH,SUPPLIER,FACTORY,COUNTRY,DPN,LOB,WATT_LEVEL,LR,CONSUMPTION,VID,CND,PID
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,538,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,484,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,1,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,109,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,320,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,99,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,3515,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,3792,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,961,0,0,0
AP,E,Kunshan,China,GD1JP,Commercial,Medium,0,677,0,0,0
AP,E,Kunshan,China,GD1JP,Consumer,Medium,0,154,0,0,0
AP,E,Kunshan,China,GD1JP,Consumer,Medium,0,191,0,0,0
AP,E,Kunshan,China,GD1JP,Consumer,Medium,0,1065,0,0,0
AP,E,Kunshan,China,GPM03,Consumer,High,0,32,0,0,0
AP,E,Kunshan,China,GPM03,Consumer,High,0,258,0,0,0
AP,E,Kunshan,China,GPM03,Consumer,High,0,2842,0,0,0
AP,E,Kunshan,China,GPM03,Consumer,High,0,1,0,0,0
AP,E,Kunshan,China,GPM03,Consumer,High,0,2982,0,0,0
AP,E,Kunshan,China,HF25D,Gaming,Medium,0,33,0,0,0
AP,E,Kunshan,China,HF25D,Gaming,Medium,0,16,0,0,0
AP,E,Kunshan,China,HMPFH,Consumer,Low,0,1603,0,0,0
AP,E,Kunshan,China,HMPFH,Consumer,Low,0,620,0,0,0
AP,E,Kunshan,China,JT90P,Commercial,Low,0,7,0,0,0
AP,E,Kunshan,China,JT90P,Commercial,Low,0,1343,0,0,0
AP,E,Kunshan,China,KJYFY,Gaming,High,0,5,0,0,0
AP,E,Kunshan,China,KJYFY,Gaming,High,0,558,0,0,0
AP,E,Kunshan,China,MG2YH,Gaming,High,0,44,0,0,0
AP,E,Kunshan,China,MG2YH,Gaming,High,0,423,0,0,0
AP,E,Kunshan,China,N18GG,Commercial,Medium,0,1282,0,0,0
AP,E,Kunshan,China,N18GG,Commercial,Medium,0,4480,0,0,0
AP,E,Kunshan,China,PGFX4,Commercial,Low,0,153,0,0,0
AP,E,Kunshan,China,PGFX4,Commercial,Low,0,11,0,0,0
AP,E,Kunshan,China,PGFX4,Commercial,Low,0,298,0,0,0
AP,E,Kunshan,China,PGFX4,Commercial,Low,0,958,0,0,0
AP,E,Kunshan,China,PGFX4,Commercial,Low,0,98,0,0,0
AP,E,Kunshan,China,PGFX4,Commercial,Low,0,2561,0,0,0
AP,E,Kunshan,China,RY3F9,Consumer,Medium,0,22,0,0,0
AP,E,Kunshan,China,RY3F9,Consumer,Medium,0,355,0,0,0
AP,E,Kunshan,China,RY3F9,Consumer,Medium,0,79,0,0,0
AP,E,Kunshan,China,TP1GT,Consumer,Medium,0,301,0,0,0
AP,E,Kunshan,China,VRX0J,Consumer,High,0,3,0,0,0
AP,E,Kunshan,China,WFWKK,Commercial,High,0,3,0,0,0
AP,E,Kunshan,China,WFWKK,Commercial,High,0,385,0,0,0
AP,E,Kunshan,China,WFWKK,Consumer,High,0,235,0,0,0
AP,E,Kunshan,China,WFWKK,Consumer,High,0,224,0,0,0
AP,E,Kunshan,China,WFWKK,Consumer,High,0,563,0,0,0
AP,E,Kunshan,China,X49C1,Commercial,Low,0,127,0,0,0
AP,E,Kunshan,China,X49C1,Commercial,Low,0,228,0,0,0
AP,E,Kunshan,China,Y3F7Y,Commercial,Low,0,1430,0,0,0
AP,E,Kunshan,China,Y3F7Y,Commercial,Low,0,3841,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,2957,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,15,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,18540,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,10405,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,2776,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,905,0,0,0
AP,E,Kunshan,China,YWD3C,Commercial,Low,0,453,0,0,0
AP,E,Penang,Malaysia,0WMRC,Consumer,High,0,88,0,0,0
AP,E,Penang,Malaysia,0WMRC,Consumer,High,0,77,0,0,0
AP,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,68,0,0,0
AP,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,85,0,0,0
AP,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,965,0,0,0
AP,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,17,0,0,0
AP,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,89,0,0,0
AP,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,2,0,0,0
AP,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,1004,0,0,0
AP,E,Penang,Malaysia,FTH6F,Commercial,Low,0,257,0,0,0
AP,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,393,0,0,0
AP,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,22,0,0,0
AP,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,1172,0,0,0
AP,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,119,0,0,0
AP,E,Penang,Malaysia,GD1JP,Consumer,Medium,0,93,0,0,0
AP,E,Penang,Malaysia,GPM03,Consumer,High,0,9,0,0,0
AP,E,Penang,Malaysia,N18GG,Commercial,Medium,0,186,0,0,0
AP,E,Penang,Malaysia,PGFX4,Commercial,Low,0,95,0,0,0
AP,E,Penang,Malaysia,PGFX4,Commercial,Low,0,254,0,0,0
AP,E,Penang,Malaysia,PGFX4,Commercial,Low,0,3,0,0,0
AP,E,Penang,Malaysia,PGFX4,Commercial,Low,0,44,0,0,0
AP,E,Penang,Malaysia,VRX0J,Consumer,High,0,6,0,0,0
AP,E,Penang,Malaysia,VRX0J,Consumer,High,0,4,0,0,0
AP,E,Penang,Malaysia,WFWKK,Commercial,High,0,13,0,0,0
AP,E,Penang,Malaysia,WFWKK,Consumer,High,0,5,0,0,0
AP,E,Penang,Malaysia,X49C1,Commercial,Low,0,184,0,0,0
AP,E,Suzhou,China,GPM03,Consumer,High,0,19,0,0,0
AP,E,Suzhou,China,JJPFK,Gaming,Medium,0,31,0,0,0
AP,E,Suzhou,China,JJPFK,Gaming,Medium,0,652,0,0,0
AP,E,Suzhou,China,JJPFK,Gaming,Medium,0,30,0,0,0
AP,E,Suzhou,China,JJPFK,Gaming,Medium,0,91,0,0,0
AP,E,Suzhou,China,JJPFK,Consumer,Medium,0,770,0,0,0
AP,E,Suzhou,China,JJPFK,Consumer,Medium,0,56,0,0,0
AP,E,Suzhou,China,JJPFK,Consumer,Medium,0,36,0,0,0
AP,E,Suzhou,China,K69WH,Consumer,High,0,915,0,0,0
AP,E,Suzhou,China,Y3F7Y,Consumer,Low,0,35,0,0,0
AP,E,Taoyuan,China,2JT7D,Commercial,Low,0,1145,0,0,0
AP,E,Taoyuan,China,2JT7D,Commercial,Low,0,13,0,0,0
AP,E,Taoyuan,China,80D45,Commercial,Medium,0,220,0,0,0
AP,E,Taoyuan,China,80D45,Commercial,Medium,0,2,0,0,0
AP,E,Taoyuan,China,80D45,Commercial,Medium,0,65,0,0,0
AP,E,Taoyuan,China,DMF0C,Commercial,Medium,0,410,0,0,0
AP,E,Taoyuan,China,DMF0C,Commercial,Medium,0,414,0,0,0
AP,E,Taoyuan,China,DMF0C,Commercial,Medium,0,193,0,0,0
AP,E,Taoyuan,China,DMF0C,Commercial,Medium,0,195,0,0,0
AP,E,Taoyuan,China,DMF0C,Commercial,Medium,0,9,0,0,0
AP,E,Taoyuan,China,DRPTJ,Commercial,Low,0,3,0,0,0
AP,E,Taoyuan,China,FH8RW,Commercial,Low,0,44,0,0,0
AP,E,Taoyuan,China,W11Y7,Commercial,High,0,122,0,0,0
AP,E,Taoyuan,China,W11Y7,Commercial,High,0,38,0,0,0
AP,E,Taoyuan,China,W11Y7,Commercial,High,0,17,0,0,0
AP,E,Chengdu,China,39DY5,Consumer,Low,1,1799,0,0,1
AP,E,Chengdu,China,39DY5,Consumer,Low,1,894,0,1,0
AP,E,Chengdu,China,C5GV2,Consumer,Medium,0,73,0,0,0
AP,E,Chengdu,China,FMXMT,Commercial,Medium,1,448,0,1,0
AP,E,Chengdu,China,G8VCF,Consumer,Medium,0,129,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,88,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,33,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,187,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,1001,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,281,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,133,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,22,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,1333,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,4,0,0,0
AP,E,Chengdu,China,GR437,Consumer,Low,0,188,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,1,1538,0,1,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,295,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,1536,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,45,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,16,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,2093,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,762,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,1082,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,9,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,688,0,0,0
AP,E,Chengdu,China,VM732,Consumer,Low,0,682,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,53,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,188,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,164,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,93,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,37,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,97,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,43,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,435,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,129,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,233,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,14,0,0,0
AP,E,Chengdu,China,Y3F7Y,Commercial,Low,0,238,0,0,0
AP,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2,0,0,0
AP,E,Chengdu,China,YWD3C,Commercial,Low,1,4260,0,1,0
AP,E,Chengdu,China,YWD3C,Commercial,Low,1,5401,0,1,0
MY,A,Brasilia,Brazil,7FHHV,Consumer,Medium,0,72,0,0,0
MY,A,Brasilia,Brazil,7FHHV,Consumer,Medium,0,27,0,0,0
MY,A,Brasilia,Brazil,7FHHV,Commercial,Medium,0,41,0,0,0
MY,A,Brasilia,Brazil,7FHHV,Commercial,Medium,0,8,0,0,0
MY,A,Brasilia,Brazil,FW8KR,Commercial,Low,0,2,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,1,1661,0,1,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,601,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,477,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,157,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,478,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,675,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,1712,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,1,714,0,0,1
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,342,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,4725,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1470,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1285,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1142,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,802,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,852,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,2678,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,5798,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1029,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,720,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,127,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,68,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,4091,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,2,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,10,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1755,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,422,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,1,439,0,0,1
MY,A,Chengdu,China,FW8KR,Commercial,Low,1,4560,0,0,1
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,10,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,464,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,22,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,721,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,346,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,2945,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,322,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1179,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,22,0,0,0
MY,A,Kunshan,China,7PWKV,Gaming,High,0,172,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,28,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,7,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,316,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,1,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,752,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,395,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,360,0,0,0
MY,A,Kunshan,China,9W9MX,Commercial,Low,0,1419,0,0,0
MY,A,Kunshan,China,CP6DF,Consumer,Medium,0,5,0,0,0
MY,A,Kunshan,China,CP6DF,Consumer,Medium,0,44,0,0,0
MY,A,Kunshan,China,CP6DF,Consumer,Medium,0,460,0,0,0
MY,A,Kunshan,China,CP6DF,Consumer,Medium,0,157,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,309,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,165,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,1,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,155,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,113,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,1778,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,132,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,184,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,73,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,1563,0,0,0
MY,A,Kunshan,China,DJWGP,Commercial,Medium,0,104,0,0,0
MY,A,Kunshan,China,DP9KT,Consumer,High,0,22,0,0,0
MY,A,Kunshan,China,DP9KT,Consumer,High,0,163,0,0,0
MY,A,Kunshan,China,DP9KT,Consumer,High,0,13,0,0,0
MY,A,Kunshan,China,DP9KT,Consumer,High,0,129,0,0,0
MY,A,Kunshan,China,FW8KR,Commercial,Low,0,213,0,0,0
MY,A,Kunshan,China,FW8KR,Commercial,Low,0,1107,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,254,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,17,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,8869,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,2648,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,176,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,3868,0,0,0
MY,A,Kunshan,China,FY8XM,Commercial,Low,0,15,0,0,0
MY,A,Kunshan,China,G8F6M,Commercial,Medium,0,138,0,0,0
MY,A,Kunshan,China,G8F6M,Commercial,Medium,0,149,0,0,0
MY,A,Kunshan,China,GHXKY,Consumer,Medium,0,70,0,0,0
MY,A,Kunshan,China,GHXKY,Consumer,Medium,0,1273,0,0,0
MY,A,Kunshan,China,GHXKY,Consumer,Medium,0,2,0,0,0
MY,A,Kunshan,China,GHXKY,Consumer,Medium,0,101,0,0,0
MY,A,Kunshan,China,GW0K9,Consumer,High,0,101,0,0,0
MY,A,Kunshan,China,GW0K9,Consumer,High,0,2204,0,0,0
MY,A,Kunshan,China,GW0K9,Consumer,High,0,39,0,0,0
MY,A,Kunshan,China,GW0K9,Consumer,High,0,1408,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,6,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,55,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,366,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,192,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,21,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,3,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,340,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,53,0,0,0
MY,A,Kunshan,China,KCM82,Commercial,Medium,0,97,0,0,0
MY,A,Kunshan,China,KCM82,Consumer,Medium,0,1,0,0,0
MY,A,Kunshan,China,KCM82,Consumer,Medium,0,22,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,286,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,187,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,371,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,1,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,30,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,1715,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,2354,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,121,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,1177,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,1178,0,0,0
MY,A,Kunshan,China,KG7VF,Commercial,Medium,0,4808,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,17,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,716,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,269,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,701,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,2041,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,1427,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,155,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,120,0,0,0
MY,A,Kunshan,China,RRJDX,Commercial,Low,0,1269,0,0,0
MY,A,Kunshan,China,TMFYT,Consumer,Medium,0,84,0,0,0
MY,A,Kunshan,China,TMFYT,Consumer,Medium,0,6,0,0,0
MY,A,Kunshan,China,TMFYT,Consumer,Medium,0,443,0,0,0
MY,A,Kunshan,China,TMFYT,Consumer,Medium,0,75,0,0,0
MY,A,Kunshan,China,WYCVV,Commercial,Low,0,3,0,0,0
MY,A,Kunshan,China,WYCVV,Commercial,Low,0,17,0,0,0
MY,A,Penang,Malaysia,GHXKY,Consumer,Medium,0,129,0,0,0
MY,A,Penang,Malaysia,GHXKY,Consumer,Medium,0,21,0,0,0
MY,A,Penang,Malaysia,GW0K9,Consumer,High,0,24,0,0,0
MY,A,Penang,Malaysia,GW0K9,Consumer,High,0,39,0,0,0
MY,A,Suzhou,China,6YV0V,Gaming,High,0,35,0,0,0
MY,A,Suzhou,China,6YV0V,Gaming,High,0,115,0,0,0
MY,A,Suzhou,China,6YV0V,Gaming,High,0,46,0,0,0
MY,A,Suzhou,China,6YV0V,Consumer,High,0,373,0,0,0
MY,A,Suzhou,China,6YV0V,Consumer,High,0,37,0,0,0
MY,A,Suzhou,China,6YV0V,Consumer,High,0,27,0,0,0
MY,A,Suzhou,China,CP6DF,Consumer,Medium,0,100,0,0,0
MY,A,Suzhou,China,FW8KR,Consumer,Low,0,239,0,0,0
MY,A,Suzhou,China,HYWXJ,Gaming,Medium,0,1384,0,0,0
MY,A,Suzhou,China,HYWXJ,Gaming,Medium,0,250,0,0,0
MY,A,Suzhou,China,HYWXJ,Consumer,Medium,0,1305,0,0,0
MY,A,Suzhou,China,HYWXJ,Consumer,Medium,0,547,0,0,0
MY,A,Suzhou,China,HYWXJ,Consumer,Medium,0,73,0,0,0
MY,A,Suzhou,China,RPJC3,Consumer,Low,0,4637,0,0,0
MY,A,Suzhou,China,RPJC3,Consumer,Low,0,327,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,4804,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,1058,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,1853,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,223,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,216,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,343,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,495,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,451,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,61,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,716,0,0,0
MY,A,Chengdu,China,1VX1H,Consumer,Low,0,933,0,0,0
MY,A,Chengdu,China,1VX1H,Commercial,Low,0,78,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,15,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,57,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,1,0,0,0
MY,A,Chengdu,China,7FHHV,Consumer,Medium,0,953,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,1802,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,4015,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,157,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,789,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,681,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,287,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,336,0,0,0
MY,A,Chengdu,China,7FHHV,Commercial,Medium,0,166,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,64,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,194,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,5019,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,22,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,414,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1119,0,0,0
MY,A,Chengdu,China,FW8KR,Consumer,Low,0,1206,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,1653,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,741,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,897,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,335,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,1068,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,1270,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,251,0,0,0
MY,A,Chengdu,China,FW8KR,Commercial,Low,0,930,0,0,0
MY,A,Chengdu,China,FY8XM,Commercial,Low,0,2314,0,0,0
MY,A,Chengdu,China,FY8XM,Commercial,Low,0,3413,0,0,0
MY,A,Chengdu,China,RPJC3,Consumer,Low,0,30,0,0,0
MY,A,Chengdu,China,RPJC3,Consumer,Low,0,3,0,0,0
MY,A,Chengdu,China,RPJC3,Consumer,Low,0,1383,0,0,0
MY,A,Chengdu,China,RPJC3,Consumer,Low,0,1958,0,0,0
MY,B,Brasilia,Brazil,1RH5X,Consumer,Low,0,220,0,0,0
MY,B,Brasilia,Brazil,1RH5X,Commercial,Low,0,80,0,0,0
MY,B,Brasilia,Brazil,7GNNN,Consumer,Low,0,3,0,0,0
MY,B,Brasilia,Brazil,7GNNN,Consumer,Low,0,2047,0,0,0
MY,B,Brasilia,Brazil,7GNNN,Consumer,Low,0,362,0,0,0
MY,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,119,0,0,0
MY,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,23,0,0,0
MY,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,12,0,0,0
MY,C,Brasilia,Brazil,2X39G,Commercial,Medium,0,90,0,0,0
MY,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,61,0,0,0
MY,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,1,0,0,0
MY,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,1220,0,0,0
MY,C,Brasilia,Brazil,3VC9Y,Commercial,Low,0,235,0,0,0
MY,C,Brasilia,Brazil,7PY0D,Consumer,Low,0,270,0,0,0
MY,C,Brasilia,Brazil,7PY0D,Consumer,Low,0,301,0,0,0
MY,C,Brasilia,Brazil,99NF2,Consumer,Medium,0,427,0,0,0
MY,C,Brasilia,Brazil,99NF2,Consumer,Medium,0,616,0,0,0
MY,C,Brasilia,Brazil,99NF2,Commercial,Medium,0,322,0,0,0
MY,C,Brasilia,Brazil,99NF2,Commercial,Medium,0,42,0,0,0
MY,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,197,0,0,0
MY,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,24,0,0,0
MY,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,85,0,0,0
MY,C,Brasilia,Brazil,MYJ96,Commercial,Medium,0,276,0,0,0
MY,C,Chengdu,China,8YPRW,Commercial,Low,0,5,0,0,0
MY,C,Kunshan,China,1V0PP,Consumer,Medium,0,19,0,0,0
MY,C,Kunshan,China,2X39G,Commercial,Medium,0,2,0,0,0
MY,C,Kunshan,China,2X39G,Commercial,Medium,0,787,0,0,0
